DATUM,STATIONS_ID,MESS_DATUM,QN_8,ABSF_STD,VP_STD,TF_STD,P_STD,TT_STD,RF_STD,TD_STD,eor
2024-06-27 07:00:00,4280.0,2024062707.0,3,12.9,17.6,18.1,965.8,22.9,63.1,15.5,eor
2024-06-27 08:00:00,4280.0,2024062708.0,3,14.1,19.4,19.4,966.2,24.2,64.2,17.0,eor
2024-06-27 09:00:00,4280.0,2024062709.0,3,14.8,20.3,19.5,966.5,23.2,71.2,17.7,eor
2024-06-27 10:00:00,4280.0,2024062710.0,3,13.8,18.9,19.1,966.7,24.2,62.6,16.6,eor
2024-06-27 11:00:00,4280.0,2024062711.0,3,14.4,19.9,19.9,966.2,25.1,62.4,17.4,eor
2024-06-27 12:00:00,4280.0,2024062712.0,3,14.0,19.4,20.3,965.9,27.1,54.0,17.0,eor
2024-06-27 13:00:00,4280.0,2024062713.0,3,14.5,20.0,20.5,965.8,26.9,56.4,17.5,eor
2024-06-27 14:00:00,4280.0,2024062714.0,3,14.4,20.0,20.6,965.7,27.2,55.4,17.5,eor
2024-06-27 15:00:00,4280.0,2024062715.0,3,13.7,19.2,20.8,965.1,29.1,47.5,16.8,eor
2024-06-27 16:00:00,4280.0,2024062716.0,3,12.6,17.1,17.1,966.3,20.9,69.0,15.0,eor
2024-06-27 17:00:00,4280.0,2024062717.0,3,14.7,19.8,17.8,966.7,18.8,91.0,17.3,eor
2024-06-27 18:00:00,4280.0,2024062718.0,3,14.6,19.7,17.7,967.3,18.7,91.0,17.2,eor
2024-06-27 19:00:00,4280.0,2024062719.0,3,15.2,20.4,18.0,967.5,18.3,96.9,17.8,eor
2024-06-27 20:00:00,4280.0,2024062720.0,3,14.6,19.7,17.4,967.5,17.9,95.7,17.2,eor
2024-06-27 21:00:00,4280.0,2024062721.0,3,14.4,19.3,17.1,968.0,17.4,96.9,16.9,eor
2024-06-27 22:00:00,4280.0,2024062722.0,3,14.1,18.9,16.8,968.1,17.1,96.9,16.6,eor
2024-06-27 23:00:00,4280.0,2024062723.0,3,14.1,18.9,16.9,968.0,17.4,95.1,16.6,eor
2024-06-28 00:00:00,4280.0,2024062800.0,3,14.3,19.2,17.0,968.2,17.4,96.3,16.8,eor
2024-06-28 01:00:00,4280.0,2024062801.0,3,14.3,19.3,17.3,968.4,18.1,92.7,16.9,eor
2024-06-28 02:00:00,4280.0,2024062802.0,3,13.9,18.7,17.1,968.2,18.3,88.7,16.4,eor
2024-06-28 03:00:00,4280.0,2024062803.0,3,13.8,18.6,16.9,968.8,18.1,89.2,16.3,eor
2024-06-28 04:00:00,4280.0,2024062804.0,3,13.8,18.6,17.1,969.1,18.6,86.5,16.3,eor
2024-06-28 05:00:00,4280.0,2024062805.0,3,14.1,19.0,17.6,969.6,19.3,84.9,16.7,eor
2024-06-28 06:00:00,4280.0,2024062806.0,3,14.3,19.4,18.2,970.1,20.6,79.9,17.0,eor
2024-06-28 07:00:00,4280.0,2024062807.0,3,14.5,19.8,19.2,970.4,23.1,69.9,17.3,eor
2024-06-28 08:00:00,4280.0,2024062808.0,3,14.8,20.4,20.2,970.6,25.1,64.0,17.8,eor
2024-06-28 09:00:00,4280.0,2024062809.0,3,14.3,19.8,20.1,971.1,26.0,58.8,17.3,eor
2024-06-28 10:00:00,4280.0,2024062810.0,3,14.8,20.5,21.0,971.2,27.6,55.5,17.9,eor
2024-06-28 11:00:00,4280.0,2024062811.0,3,13.2,18.3,20.1,971.0,28.1,48.1,16.1,eor
2024-06-28 12:00:00,4280.0,2024062812.0,3,13.5,18.8,20.3,970.8,27.9,50.0,16.5,eor
2024-06-28 13:00:00,4280.0,2024062813.0,3,13.9,19.3,20.2,970.7,27.1,53.7,16.9,eor
2024-06-28 14:00:00,4280.0,2024062814.0,3,14.5,20.0,20.5,971.0,26.8,56.8,17.5,eor
2024-06-28 15:00:00,4280.0,2024062815.0,3,14.4,20.2,21.5,970.9,29.7,48.3,17.6,eor
2024-06-28 16:00:00,4280.0,2024062816.0,3,13.8,19.3,20.6,971.2,28.4,49.8,16.9,eor
2024-06-28 17:00:00,4280.0,2024062817.0,3,13.8,19.2,20.4,971.5,27.7,51.5,16.8,eor
2024-06-28 18:00:00,4280.0,2024062818.0,3,13.6,18.8,19.7,971.8,26.1,55.5,16.5,eor
2024-06-28 19:00:00,4280.0,2024062819.0,3,13.9,19.2,19.5,972.4,24.8,61.1,16.8,eor
2024-06-28 20:00:00,4280.0,2024062820.0,3,13.9,18.9,18.6,973.1,22.4,69.7,16.6,eor
2024-06-28 21:00:00,4280.0,2024062821.0,3,14.2,19.3,18.4,973.2,21.4,75.5,16.9,eor
2024-06-28 22:00:00,4280.0,2024062822.0,3,14.2,19.3,18.1,973.0,20.5,79.8,16.9,eor
2024-06-28 23:00:00,4280.0,2024062823.0,3,13.7,18.4,17.1,972.6,18.8,84.9,16.2,eor
2024-06-29 00:00:00,4280.0,2024062900.0,3,13.7,18.4,16.6,972.4,17.4,92.7,16.2,eor
2024-06-29 01:00:00,4280.0,2024062901.0,3,13.8,18.6,16.8,972.5,17.7,91.5,16.3,eor
2024-06-29 02:00:00,4280.0,2024062902.0,3,13.7,18.4,16.7,972.3,17.6,91.5,16.2,eor
2024-06-29 03:00:00,4280.0,2024062903.0,3,13.8,18.6,16.7,972.2,17.4,93.3,16.3,eor
2024-06-29 04:00:00,4280.0,2024062904.0,3,14.1,18.9,17.1,972.0,18.0,91.5,16.6,eor
2024-06-29 05:00:00,4280.0,2024062905.0,3,14.3,19.3,17.8,971.8,19.5,84.9,16.9,eor
2024-06-29 06:00:00,4280.0,2024062906.0,3,15.0,20.4,19.0,971.3,21.5,79.5,17.8,eor
2024-06-29 07:00:00,4280.0,2024062907.0,3,15.7,21.6,20.6,971.0,24.8,68.9,18.7,eor
2024-06-29 08:00:00,4280.0,2024062908.0,3,15.3,21.2,21.0,970.7,26.6,60.8,18.4,eor
2024-06-29 09:00:00,4280.0,2024062909.0,3,15.6,21.7,21.9,970.2,29.0,54.2,18.8,eor
2024-06-29 10:00:00,4280.0,2024062910.0,3,15.1,21.2,22.0,969.6,29.9,50.2,18.4,eor
2024-06-29 11:00:00,4280.0,2024062911.0,3,14.5,20.3,21.7,969.1,30.5,46.4,17.7,eor
2024-06-29 12:00:00,4280.0,2024062912.0,3,13.8,19.4,21.5,968.4,31.0,43.1,17.0,eor
2024-06-29 13:00:00,4280.0,2024062913.0,3,13.8,19.5,21.9,967.6,32.4,40.1,17.1,eor
2024-06-29 14:00:00,4280.0,2024062914.0,3,13.3,18.8,21.8,967.0,33.1,37.1,16.5,eor
2024-06-29 15:00:00,4280.0,2024062915.0,3,13.0,18.3,21.4,966.3,32.5,37.4,16.1,eor
2024-06-29 16:00:00,4280.0,2024062916.0,3,13.0,18.3,21.4,965.5,32.5,37.4,16.1,eor
2024-06-29 17:00:00,4280.0,2024062917.0,3,15.2,21.3,22.5,965.0,31.6,45.8,18.5,eor
2024-06-29 18:00:00,4280.0,2024062918.0,3,16.4,23.0,22.7,964.7,29.8,54.7,19.7,eor
2024-06-29 19:00:00,4280.0,2024062919.0,3,16.6,23.1,22.2,964.2,27.9,61.5,19.8,eor
2024-06-29 20:00:00,4280.0,2024062920.0,3,16.5,22.8,21.6,963.4,26.0,67.9,19.6,eor
2024-06-29 21:00:00,4280.0,2024062921.0,3,15.4,21.3,20.9,961.8,26.0,63.4,18.5,eor
2024-06-29 22:00:00,4280.0,2024062922.0,3,15.5,21.3,20.7,961.3,25.5,65.3,18.5,eor
2024-06-29 23:00:00,4280.0,2024062923.0,3,15.8,21.7,20.5,960.9,24.4,71.0,18.8,eor
2024-06-30 00:00:00,4280.0,2024063000.0,3,16.4,22.6,20.9,960.9,24.3,74.2,19.4,eor
2024-06-30 01:00:00,4280.0,2024063001.0,3,16.4,22.6,21.2,961.5,25.4,69.4,19.4,eor
2024-06-30 02:00:00,4280.0,2024063002.0,3,14.0,19.2,18.8,962.9,22.7,69.3,16.8,eor
2024-06-30 03:00:00,4280.0,2024063003.0,3,12.6,17.2,17.4,962.4,21.6,66.5,15.1,eor
2024-06-30 04:00:00,4280.0,2024063004.0,3,12.9,17.5,17.3,963.5,20.8,71.2,15.4,eor
2024-06-30 05:00:00,4280.0,2024063005.0,3,13.4,18.2,17.6,963.6,20.6,74.9,16.0,eor
2024-06-30 06:00:00,4280.0,2024063006.0,3,13.4,18.2,17.5,963.8,20.4,75.9,16.0,eor
2024-06-30 07:00:00,4280.0,2024063007.0,3,13.4,18.2,17.5,964.2,20.3,76.3,16.0,eor
2024-06-30 08:00:00,4280.0,2024063008.0,3,14.6,19.7,17.7,964.3,18.8,90.4,17.2,eor
2024-06-30 09:00:00,4280.0,2024063009.0,3,14.7,19.9,18.1,964.1,19.5,87.7,17.4,eor
2024-06-30 10:00:00,4280.0,2024063010.0,3,14.3,19.5,18.6,964.4,21.7,75.1,17.1,eor
2024-06-30 11:00:00,4280.0,2024063011.0,3,13.5,18.6,19.1,964.2,24.7,59.6,16.3,eor
2024-06-30 12:00:00,4280.0,2024063012.0,3,13.1,18.0,18.7,964.4,24.3,59.1,15.8,eor
2024-06-30 13:00:00,4280.0,2024063013.0,3,12.8,17.6,18.6,964.7,24.6,56.9,15.5,eor
2024-06-30 14:00:00,4280.0,2024063014.0,3,12.5,17.2,18.7,964.5,25.5,52.6,15.1,eor
2024-06-30 15:00:00,4280.0,2024063015.0,3,12.7,17.4,18.4,964.4,24.1,57.9,15.3,eor
2024-06-30 16:00:00,4280.0,2024063016.0,3,13.3,18.1,18.0,965.4,21.9,68.7,15.9,eor
2024-06-30 17:00:00,4280.0,2024063017.0,3,13.8,18.6,17.1,966.0,18.5,87.0,16.3,eor
2024-06-30 18:00:00,4280.0,2024063018.0,3,14.2,19.2,17.3,966.7,18.2,91.5,16.8,eor
2024-06-30 19:00:00,4280.0,2024063019.0,3,12.9,17.3,15.7,967.5,16.6,91.4,15.2,eor
2024-06-30 20:00:00,4280.0,2024063020.0,3,12.9,17.2,15.5,968.5,16.3,92.6,15.1,eor
2024-06-30 21:00:00,4280.0,2024063021.0,3,12.3,16.4,15.0,969.2,16.1,89.6,14.4,eor
2024-06-30 22:00:00,4280.0,2024063022.0,3,12.6,16.9,15.2,969.7,15.9,93.2,14.8,eor
2024-06-30 23:00:00,4280.0,2024063023.0,3,12.6,16.9,15.1,969.9,15.5,95.6,14.8,eor
2024-07-01 00:00:00,4280.0,2024070100.0,3,12.6,16.8,15.0,970.1,15.6,94.4,14.7,eor
2024-07-01 01:00:00,4280.0,2024070101.0,3,12.5,16.6,14.9,970.0,15.5,94.4,14.6,eor
2024-07-01 02:00:00,4280.0,2024070102.0,3,12.6,16.8,15.0,969.9,15.5,95.0,14.7,eor
2024-07-01 03:00:00,4280.0,2024070103.0,3,12.3,16.3,14.7,969.4,15.3,93.8,14.3,eor
2024-07-01 04:00:00,4280.0,2024070104.0,3,11.9,15.8,14.2,969.5,15.0,92.5,13.8,eor
2024-07-01 05:00:00,4280.0,2024070105.0,3,11.6,15.5,14.3,969.6,15.7,86.7,13.5,eor
2024-07-01 06:00:00,4280.0,2024070106.0,3,11.4,15.2,14.4,969.7,16.3,81.9,13.2,eor
2024-07-01 07:00:00,4280.0,2024070107.0,3,11.1,14.9,14.3,969.7,16.6,78.8,12.9,eor
2024-07-01 08:00:00,4280.0,2024070108.0,3,11.2,15.0,14.7,969.9,17.5,74.9,13.0,eor
2024-07-01 09:00:00,4280.0,2024070109.0,3,11.4,15.3,14.9,969.8,17.6,75.9,13.3,eor
2024-07-01 10:00:00,4280.0,2024070110.0,3,11.2,15.1,14.8,969.9,17.5,75.4,13.1,eor
2024-07-01 11:00:00,4280.0,2024070111.0,3,10.7,14.4,15.1,969.2,19.4,63.9,12.4,eor
2024-07-01 12:00:00,4280.0,2024070112.0,3,10.9,14.8,16.2,968.6,21.7,56.9,12.8,eor
2024-07-01 13:00:00,4280.0,2024070113.0,3,10.2,14.0,16.1,968.2,22.8,50.2,11.9,eor
2024-07-01 14:00:00,4280.0,2024070114.0,3,10.2,13.9,15.6,968.1,21.6,53.6,11.8,eor
2024-07-01 15:00:00,4280.0,2024070115.0,3,10.2,13.7,13.7,969.2,16.7,71.8,11.6,eor
2024-07-01 16:00:00,4280.0,2024070116.0,3,10.1,13.5,13.5,969.0,16.5,71.8,11.4,eor
2024-07-01 17:00:00,4280.0,2024070117.0,3,10.0,13.4,13.3,969.1,16.3,72.2,11.3,eor
2024-07-01 18:00:00,4280.0,2024070118.0,3,9.9,13.3,13.4,969.2,16.7,70.0,11.2,eor
2024-07-01 19:00:00,4280.0,2024070119.0,3,10.1,13.5,13.4,969.9,16.3,72.7,11.4,eor
2024-07-01 20:00:00,4280.0,2024070120.0,3,10.3,13.7,12.9,970.2,14.8,81.1,11.6,eor
2024-07-01 21:00:00,4280.0,2024070121.0,3,10.1,13.4,12.3,970.5,13.6,86.0,11.3,eor
2024-07-01 22:00:00,4280.0,2024070122.0,3,10.0,13.2,12.0,970.9,13.3,86.5,11.1,eor
2024-07-01 23:00:00,4280.0,2024070123.0,3,9.6,12.6,11.6,971.0,13.1,83.6,10.4,eor
2024-07-02 00:00:00,4280.0,2024070200.0,3,9.2,12.2,11.2,971.2,12.8,82.5,9.9,eor
2024-07-02 01:00:00,4280.0,2024070201.0,3,9.2,12.0,10.4,971.1,11.4,89.3,9.7,eor
2024-07-02 02:00:00,4280.0,2024070202.0,3,8.8,11.5,9.5,971.1,10.2,92.2,9.0,eor
2024-07-02 03:00:00,4280.0,2024070203.0,3,9.1,12.0,10.1,970.9,10.8,92.3,9.6,eor
2024-07-02 04:00:00,4280.0,2024070204.0,3,9.1,11.9,10.3,971.1,11.2,89.3,9.5,eor
2024-07-02 05:00:00,4280.0,2024070205.0,3,9.2,12.1,10.6,971.1,11.6,88.7,9.8,eor
2024-07-02 06:00:00,4280.0,2024070206.0,3,9.4,12.5,11.6,971.0,13.4,80.9,10.2,eor
2024-07-02 07:00:00,4280.0,2024070207.0,3,9.5,12.6,12.5,971.1,15.4,72.1,10.4,eor
2024-07-02 08:00:00,4280.0,2024070208.0,3,9.1,12.2,12.8,971.0,16.8,63.7,9.9,eor
2024-07-02 09:00:00,4280.0,2024070209.0,3,8.2,11.1,13.0,970.6,19.1,50.2,8.5,eor
2024-07-02 10:00:00,4280.0,2024070210.0,3,8.4,11.3,12.7,970.4,18.0,54.5,8.7,eor
2024-07-02 11:00:00,4280.0,2024070211.0,3,8.4,11.3,12.8,970.0,18.2,54.2,8.8,eor
2024-07-02 12:00:00,4280.0,2024070212.0,3,7.3,9.8,12.6,969.6,19.9,42.2,6.7,eor
2024-07-02 13:00:00,4280.0,2024070213.0,3,8.0,10.7,12.7,969.4,18.7,49.7,8.0,eor
2024-07-02 14:00:00,4280.0,2024070214.0,3,8.2,11.0,12.6,969.2,18.2,52.7,8.4,eor
2024-07-02 15:00:00,4280.0,2024070215.0,3,8.6,11.6,12.9,969.0,18.0,56.0,9.1,eor
2024-07-02 16:00:00,4280.0,2024070216.0,3,8.4,11.3,12.4,968.7,17.4,56.6,8.7,eor
2024-07-02 17:00:00,4280.0,2024070217.0,3,9.2,12.3,12.4,968.8,15.6,69.3,10.0,eor
2024-07-02 18:00:00,4280.0,2024070218.0,3,9.4,12.5,12.2,968.7,14.9,73.9,10.3,eor
2024-07-02 19:00:00,4280.0,2024070219.0,3,10.1,13.3,12.2,968.8,13.6,85.4,11.2,eor
2024-07-02 20:00:00,4280.0,2024070220.0,3,10.6,14.0,12.3,968.9,13.0,93.0,11.9,eor
2024-07-02 21:00:00,4280.0,2024070221.0,3,10.6,14.0,12.4,968.8,13.0,93.6,12.0,eor
2024-07-02 22:00:00,4280.0,2024070222.0,3,10.4,13.7,12.1,968.7,12.9,91.8,11.6,eor
2024-07-02 23:00:00,4280.0,2024070223.0,3,10.5,13.9,12.3,968.3,13.0,92.4,11.8,eor
2024-07-03 00:00:00,4280.0,2024070300.0,3,10.6,14.0,12.4,967.8,13.1,92.4,11.9,eor
2024-07-03 01:00:00,4280.0,2024070301.0,3,10.6,14.0,12.6,967.2,13.4,91.2,12.0,eor
2024-07-03 02:00:00,4280.0,2024070302.0,3,10.7,14.2,12.7,966.8,13.5,91.8,12.2,eor
2024-07-03 03:00:00,4280.0,2024070303.0,3,11.0,14.6,12.9,966.6,13.3,95.5,12.6,eor
2024-07-03 04:00:00,4280.0,2024070304.0,3,11.0,14.6,12.8,966.7,13.2,96.1,12.6,eor
2024-07-03 05:00:00,4280.0,2024070305.0,3,10.7,14.1,12.4,967.0,12.9,94.9,12.1,eor
2024-07-03 06:00:00,4280.0,2024070306.0,3,10.7,14.1,12.5,967.0,13.1,93.6,12.1,eor
2024-07-03 07:00:00,4280.0,2024070307.0,3,10.1,13.2,11.3,967.2,11.7,96.1,11.1,eor
2024-07-03 08:00:00,4280.0,2024070308.0,3,10.5,14.0,12.5,967.0,13.5,90.0,11.9,eor
2024-07-03 09:00:00,4280.0,2024070309.0,3,10.4,13.9,13.2,966.5,15.4,79.1,11.8,eor
2024-07-03 10:00:00,4280.0,2024070310.0,3,10.0,13.3,13.1,966.1,15.8,74.1,11.2,eor
2024-07-03 11:00:00,4280.0,2024070311.0,3,9.8,13.1,13.4,965.6,16.8,68.6,11.0,eor
2024-07-03 12:00:00,4280.0,2024070312.0,3,9.5,12.8,13.3,965.0,17.1,65.5,10.6,eor
2024-07-03 13:00:00,4280.0,2024070313.0,3,10.6,14.1,13.7,964.6,16.2,76.6,12.1,eor
2024-07-03 14:00:00,4280.0,2024070314.0,3,10.7,14.4,14.3,963.9,17.3,72.9,12.4,eor
2024-07-03 15:00:00,4280.0,2024070315.0,3,10.6,14.0,12.6,964.2,13.4,91.2,12.0,eor
2024-07-03 16:00:00,4280.0,2024070316.0,3,11.7,15.6,13.9,964.5,14.4,94.9,13.6,eor
2024-07-03 17:00:00,4280.0,2024070317.0,3,10.2,13.5,11.9,965.2,12.5,93.0,11.4,eor
2024-07-03 18:00:00,4280.0,2024070318.0,3,10.1,13.3,11.7,965.5,12.4,92.4,11.2,eor
2024-07-03 19:00:00,4280.0,2024070319.0,3,10.1,13.3,11.5,965.3,11.9,95.5,11.2,eor
2024-07-03 20:00:00,4280.0,2024070320.0,3,10.2,13.5,11.6,966.4,12.0,96.1,11.4,eor
2024-07-03 21:00:00,4280.0,2024070321.0,3,9.5,12.5,10.8,966.7,11.5,92.3,10.3,eor
2024-07-03 22:00:00,4280.0,2024070322.0,3,9.6,12.6,10.7,966.9,11.2,94.8,10.4,eor
2024-07-03 23:00:00,4280.0,2024070323.0,3,9.6,12.5,10.6,966.9,11.1,94.8,10.3,eor
2024-07-04 00:00:00,4280.0,2024070400.0,3,9.4,12.4,10.4,966.9,10.7,96.1,10.1,eor
2024-07-04 01:00:00,4280.0,2024070401.0,3,9.4,12.4,10.4,966.7,10.9,94.8,10.1,eor
2024-07-04 02:00:00,4280.0,2024070402.0,3,9.6,12.5,10.5,966.3,10.8,96.7,10.3,eor
2024-07-04 03:00:00,4280.0,2024070403.0,3,9.4,12.4,10.4,966.5,10.9,94.8,10.1,eor
2024-07-04 04:00:00,4280.0,2024070404.0,3,9.3,12.2,10.4,966.4,11.0,92.9,9.9,eor
2024-07-04 05:00:00,4280.0,2024070405.0,3,9.5,12.5,10.7,966.3,11.4,92.3,10.2,eor
2024-07-04 06:00:00,4280.0,2024070406.0,3,9.8,13.0,11.3,966.5,12.1,91.7,10.8,eor
2024-07-04 07:00:00,4280.0,2024070407.0,3,10.2,13.4,11.9,966.5,12.8,90.6,11.3,eor
2024-07-04 08:00:00,4280.0,2024070408.0,3,10.0,13.3,12.4,966.3,14.0,83.2,11.2,eor
2024-07-04 09:00:00,4280.0,2024070409.0,3,10.7,14.2,13.7,966.0,16.1,77.6,12.2,eor
2024-07-04 10:00:00,4280.0,2024070410.0,3,10.4,14.0,14.1,965.8,17.5,69.7,11.9,eor
2024-07-04 11:00:00,4280.0,2024070411.0,3,10.5,14.1,14.8,965.5,19.1,63.8,12.1,eor
2024-07-04 12:00:00,4280.0,2024070412.0,3,10.0,13.5,14.6,965.4,19.5,59.4,11.4,eor
2024-07-04 13:00:00,4280.0,2024070413.0,3,10.6,14.3,14.8,965.3,18.7,66.3,12.3,eor
2024-07-04 14:00:00,4280.0,2024070414.0,3,12.3,16.6,16.5,965.3,19.9,71.5,14.6,eor
2024-07-04 15:00:00,4280.0,2024070415.0,3,11.0,15.0,16.0,964.9,21.0,60.2,13.0,eor
2024-07-04 16:00:00,4280.0,2024070416.0,3,11.9,16.0,15.5,965.5,17.9,77.9,14.0,eor
2024-07-04 17:00:00,4280.0,2024070417.0,3,11.9,15.9,15.2,965.8,17.4,79.9,13.9,eor
2024-07-04 18:00:00,4280.0,2024070418.0,3,10.8,14.5,14.7,965.7,18.1,69.8,12.5,eor
2024-07-04 19:00:00,4280.0,2024070419.0,3,10.8,14.5,14.4,966.5,17.3,73.4,12.5,eor
2024-07-04 20:00:00,4280.0,2024070420.0,3,11.0,14.6,13.7,967.3,15.3,83.9,12.6,eor
2024-07-04 21:00:00,4280.0,2024070421.0,3,10.9,14.4,13.2,968.1,14.5,87.2,12.4,eor
2024-07-04 22:00:00,4280.0,2024070422.0,3,10.8,14.2,12.7,968.3,13.4,92.4,12.2,eor
2024-07-04 23:00:00,4280.0,2024070423.0,3,10.5,13.9,12.5,968.5,13.5,89.4,11.8,eor
2024-07-05 00:00:00,4280.0,2024070500.0,3,10.2,13.5,12.3,968.5,13.5,87.1,11.4,eor
2024-07-05 01:00:00,4280.0,2024070501.0,3,9.9,13.1,11.8,968.9,13.0,87.1,10.9,eor
2024-07-05 02:00:00,4280.0,2024070502.0,3,9.4,12.5,11.4,969.0,12.9,83.6,10.2,eor
2024-07-05 03:00:00,4280.0,2024070503.0,3,9.2,12.1,11.0,969.0,12.6,83.0,9.8,eor
2024-07-05 04:00:00,4280.0,2024070504.0,3,9.2,12.1,10.9,969.4,12.4,84.1,9.8,eor
2024-07-05 05:00:00,4280.0,2024070505.0,3,9.3,12.4,11.7,969.6,13.8,78.3,10.1,eor
2024-07-05 06:00:00,4280.0,2024070506.0,3,9.7,13.0,13.0,969.9,16.0,71.2,10.8,eor
2024-07-05 07:00:00,4280.0,2024070507.0,3,10.0,13.4,14.1,969.9,18.2,64.1,11.3,eor
2024-07-05 08:00:00,4280.0,2024070508.0,3,9.4,12.7,14.0,969.9,19.1,57.4,10.5,eor
2024-07-05 09:00:00,4280.0,2024070509.0,3,8.6,11.6,13.5,969.6,19.4,51.6,9.2,eor
2024-07-05 10:00:00,4280.0,2024070510.0,3,8.6,11.6,14.2,969.8,21.2,46.2,9.2,eor
2024-07-05 11:00:00,4280.0,2024070511.0,3,8.8,12.0,14.3,969.7,21.1,47.8,9.6,eor
2024-07-05 12:00:00,4280.0,2024070512.0,3,9.1,12.5,15.0,969.2,22.2,46.5,10.2,eor
2024-07-05 13:00:00,4280.0,2024070513.0,3,9.1,12.4,14.9,968.9,22.0,46.7,10.1,eor
2024-07-05 14:00:00,4280.0,2024070514.0,3,9.7,13.3,16.0,968.5,23.5,45.9,11.2,eor
2024-07-05 15:00:00,4280.0,2024070515.0,3,10.0,13.7,16.1,968.3,23.3,47.7,11.6,eor
2024-07-05 16:00:00,4280.0,2024070516.0,3,9.6,13.1,15.9,967.8,23.4,45.6,11.0,eor
2024-07-05 17:00:00,4280.0,2024070517.0,3,10.1,13.8,16.1,967.6,23.0,48.9,11.7,eor
2024-07-05 18:00:00,4280.0,2024070518.0,3,10.8,14.7,16.4,967.4,22.4,54.2,12.7,eor
2024-07-05 19:00:00,4280.0,2024070519.0,3,11.8,16.0,16.4,967.1,20.4,66.7,14.0,eor
2024-07-05 20:00:00,4280.0,2024070520.0,3,12.2,16.4,15.9,967.3,18.6,76.5,14.4,eor
2024-07-05 21:00:00,4280.0,2024070521.0,3,11.9,16.0,15.3,967.0,17.4,80.4,14.0,eor
2024-07-05 22:00:00,4280.0,2024070522.0,3,11.3,15.1,14.1,967.1,15.7,84.5,13.1,eor
2024-07-05 23:00:00,4280.0,2024070523.0,3,11.6,15.4,14.1,966.4,15.3,88.4,13.4,eor
2024-07-06 00:00:00,4280.0,2024070600.0,3,11.4,15.2,13.6,965.9,14.3,93.1,13.2,eor
2024-07-06 01:00:00,4280.0,2024070601.0,3,11.1,14.7,13.1,965.3,13.6,94.3,12.7,eor
2024-07-06 02:00:00,4280.0,2024070602.0,3,10.0,13.1,11.4,964.6,11.9,94.2,11.0,eor
2024-07-06 03:00:00,4280.0,2024070603.0,3,10.4,13.8,12.0,964.2,12.5,94.9,11.7,eor
2024-07-06 04:00:00,4280.0,2024070604.0,3,10.7,14.2,13.0,963.9,14.1,88.3,12.2,eor
2024-07-06 05:00:00,4280.0,2024070605.0,3,11.0,14.6,13.8,964.0,15.6,82.3,12.6,eor
2024-07-06 06:00:00,4280.0,2024070606.0,3,11.5,15.5,15.7,963.6,19.4,68.7,13.5,eor
2024-07-06 07:00:00,4280.0,2024070607.0,3,12.7,17.3,17.8,963.1,22.7,62.6,15.2,eor
2024-07-06 08:00:00,4280.0,2024070608.0,3,11.7,16.2,18.3,962.7,25.8,48.7,14.2,eor
2024-07-06 09:00:00,4280.0,2024070609.0,3,11.2,15.6,18.5,962.2,27.2,43.2,13.6,eor
2024-07-06 10:00:00,4280.0,2024070610.0,3,11.8,16.4,19.1,961.5,27.9,43.7,14.4,eor
2024-07-06 11:00:00,4280.0,2024070611.0,3,11.8,16.5,19.5,961.2,29.0,41.2,14.5,eor
2024-07-06 12:00:00,4280.0,2024070612.0,3,11.7,16.3,19.5,960.6,29.2,40.2,14.3,eor
2024-07-06 13:00:00,4280.0,2024070613.0,3,13.9,18.9,17.9,961.6,20.5,78.3,16.6,eor
2024-07-06 14:00:00,4280.0,2024070614.0,3,14.5,19.7,18.0,962.6,19.5,86.6,17.2,eor
2024-07-06 15:00:00,4280.0,2024070615.0,3,13.0,17.6,17.6,962.7,21.4,69.1,15.5,eor
2024-07-06 16:00:00,4280.0,2024070616.0,3,13.2,17.9,17.4,963.2,20.6,73.5,15.7,eor
2024-07-06 17:00:00,4280.0,2024070617.0,3,12.7,17.2,16.5,963.8,19.0,78.1,15.1,eor
2024-07-06 18:00:00,4280.0,2024070618.0,3,13.8,18.4,16.5,963.3,17.0,95.0,16.2,eor
2024-07-06 19:00:00,4280.0,2024070619.0,3,13.9,18.7,16.7,964.3,17.3,94.4,16.4,eor
2024-07-06 20:00:00,4280.0,2024070620.0,3,14.0,18.8,16.8,964.9,17.3,95.1,16.5,eor
2024-07-06 21:00:00,4280.0,2024070621.0,3,13.6,18.2,16.4,965.7,17.1,93.2,16.0,eor
2024-07-06 22:00:00,4280.0,2024070622.0,3,13.6,18.2,16.3,965.9,17.0,93.8,16.0,eor
2024-07-06 23:00:00,4280.0,2024070623.0,3,13.8,18.4,16.5,967.0,17.1,94.4,16.2,eor
2024-07-07 00:00:00,4280.0,2024070700.0,3,12.3,16.4,15.0,967.8,15.9,90.8,14.4,eor
2024-07-07 01:00:00,4280.0,2024070701.0,3,11.7,15.5,14.0,968.4,14.8,91.9,13.5,eor
2024-07-07 02:00:00,4280.0,2024070702.0,3,11.6,15.4,13.8,968.4,14.4,93.7,13.4,eor
2024-07-07 03:00:00,4280.0,2024070703.0,3,11.6,15.4,13.7,968.9,14.2,94.9,13.4,eor
2024-07-07 04:00:00,4280.0,2024070704.0,3,11.5,15.3,13.6,969.5,14.0,95.5,13.3,eor
2024-07-07 05:00:00,4280.0,2024070705.0,3,11.4,15.2,13.6,969.9,14.2,93.7,13.2,eor
2024-07-07 06:00:00,4280.0,2024070706.0,3,10.9,14.5,13.4,970.1,14.7,86.6,12.5,eor
