STATIONS_ID;MESS_DATUM;QN_8;ABSF_STD;VP_STD;TF_STD;P_STD;TT_STD;RF_STD;TD_STD;EOR
       4928;2026032419;    3;   4.7;   6.2;   6.8;  980.0;  12.6;  42.1;   0.1;eor
       4928;2026032420;    3;   4.8;   6.4;   7.0;  979.4;  12.6;  43.7;   0.6;eor
       4928;2026032421;    3;   5.1;   6.7;   6.3;  978.7;  10.6;  52.4;   1.3;eor
       4928;2026032422;    3;   5.0;   6.5;   6.5;  978.3;  11.4;  48.3;   0.9;eor
       4928;2026032423;    3;   4.9;   6.4;   6.2;  977.7;  11.0;  48.5;   0.6;eor
       4928;2026032500;    3;   4.8;   6.3;   5.8;  976.8;  10.3;  50.5;   0.5;eor
       4928;2026032501;    3;   4.8;   6.3;   5.5;  975.0;   9.6;  52.9;   0.5;eor
       4928;2026032502;    3;   4.9;   6.3;   5.4;  973.9;   9.5;  53.3;   0.5;eor
       4928;2026032503;    3;   4.9;   6.4;   5.5;  972.9;   9.5;  53.7;   0.6;eor
       4928;2026032504;    3;   5.0;   6.5;   5.4;  972.0;   9.2;  55.6;   0.8;eor
       4928;2026032505;    3;   5.4;   7.0;   6.2;  970.9;  10.1;  56.6;   1.9;eor
       4928;2026032506;    3;   5.4;   7.1;   6.1;  970.2;   9.8;  58.2;   2.0;eor
       4928;2026032507;    3;   5.5;   7.2;   6.4;  969.4;  10.3;  57.1;   2.2;eor
       4928;2026032508;    3;   5.1;   6.7;   7.0;  968.3;  12.2;  47.2;   1.3;eor
       4928;2026032509;    3;   4.6;   6.1;   6.9;  967.6;  12.9;  40.7;  -0.1;eor
       4928;2026032510;    3;   4.8;   6.4;   6.5;  967.7;  11.7;  46.3;   0.6;eor
       4928;2026032511;    3;   6.0;   7.9;   6.8;  967.4;  10.0;  63.9;   3.5;eor
       4928;2026032512;    3;   6.3;   8.2;   6.1;  967.4;   8.0;  76.3;   4.1;eor
       4928;2026032513;    3;   5.6;   7.3;   4.7;  967.4;   6.6;  74.5;   2.4;eor
       4928;2026032514;    3;   5.6;   7.3;   4.9;  967.8;   7.0;  72.4;   2.4;eor
       4928;2026032515;    3;   5.6;   7.3;   5.2;  968.0;   7.6;  70.0;   2.5;eor
       4928;2026032516;    3;   5.3;   6.8;   4.5;  968.1;   7.1;  67.4;   1.5;eor
       4928;2026032517;    3;   5.2;   6.7;   3.0;  969.6;   4.4;  80.2;   1.3;eor
       4928;2026032518;    3;   5.3;   6.8;   2.3;  970.4;   2.9;  90.5;   1.5;eor
       4928;2026032519;    3;   5.5;   7.0;   2.5;  971.1;   3.1;  91.1;   1.8;eor
       4928;2026032520;    3;   5.4;   7.0;   2.7;  971.3;   3.4;  89.2;   1.8;eor
       4928;2026032521;    3;   5.3;   6.8;   2.5;  971.0;   3.2;  88.6;   1.5;eor
       4928;2026032522;    3;   5.3;   6.8;   2.5;  971.4;   3.3;  87.3;   1.4;eor
       4928;2026032523;    3;   5.3;   6.7;   2.5;  971.8;   3.4;  86.1;   1.3;eor
       4928;2026032600;    3;   5.3;   6.8;   2.7;  971.9;   3.6;  86.1;   1.5;eor
       4928;2026032601;    3;   5.5;   7.0;   2.6;  971.9;   3.2;  90.5;   1.8;eor
       4928;2026032602;    3;   5.5;   7.0;   2.5;  971.9;   3.0;  92.4;   1.9;eor
       4928;2026032603;    3;   5.4;   6.9;   2.3;  972.3;   2.9;  91.1;   1.6;eor
       4928;2026032604;    3;   5.1;   6.5;   1.9;  973.0;   2.7;  87.2;   0.8;eor
       4928;2026032605;    3;   4.9;   6.3;   1.5;  973.6;   2.4;  86.6;   0.4;eor
       4928;2026032606;    3;   4.9;   6.3;   1.5;  974.5;   2.4;  86.6;   0.4;eor
       4928;2026032607;    3;   4.6;   5.9;   1.2;  975.1;   2.4;  81.1;  -0.5;eor
       4928;2026032608;    3;   4.5;   5.8;   1.6;  976.0;   3.3;  74.9;  -0.7;eor
       4928;2026032609;    3;   4.6;   5.9;   2.0;  976.4;   3.7;  74.5;  -0.4;eor
       4928;2026032610;    3;   4.7;   6.0;   1.7;  976.9;   3.1;  78.8;  -0.2;eor
       4928;2026032611;    3;   4.7;   6.1;   2.9;  977.1;   5.2;  68.5;  -0.1;eor
       4928;2026032612;    3;   4.5;   5.8;   3.2;  977.1;   6.0;  62.5;  -0.6;eor
       4928;2026032613;    3;   3.8;   4.9;   2.5;  977.1;   6.4;  50.5;  -3.1;eor
       4928;2026032614;    3;   3.3;   4.3;   2.4;  977.1;   7.0;  43.0;  -4.7;eor
       4928;2026032615;    3;   3.3;   4.2;   1.9;  977.1;   6.3;  44.1;  -5.0;eor
       4928;2026032616;    3;   3.3;   4.2;   2.1;  977.3;   6.6;  43.5;  -4.9;eor
       4928;2026032617;    3;   4.1;   5.2;   2.5;  978.0;   5.8;  56.7;  -2.1;eor
       4928;2026032618;    3;   4.0;   5.1;   1.5;  978.7;   4.2;  61.6;  -2.5;eor
       4928;2026032619;    3;   4.6;   5.8;   1.2;  980.1;   2.5;  79.3;  -0.7;eor
       4928;2026032620;    3;   4.5;   5.7;   0.5;  980.6;   1.5;  84.0;  -0.9;eor
       4928;2026032621;    3;   4.2;   5.4;   0.1;  981.2;   1.4;  79.2;  -1.8;eor
       4928;2026032622;    3;   4.1;   5.2;  -0.1;  981.4;   1.3;  77.4;  -2.2;eor
       4928;2026032623;    3;   4.0;   5.1;  -0.5;  981.8;   0.8;  78.5;  -2.5;eor
       4928;2026032700;    3;   3.9;   5.0;  -0.8;  982.2;   0.5;  78.5;  -2.8;eor
       4928;2026032701;    3;   3.9;   5.0;  -0.9;  982.5;   0.3;  79.6;  -2.8;eor
       4928;2026032702;    3;   3.9;   4.9;  -1.2;  982.8;  -0.1;  80.2;  -3.1;eor
       4928;2026032703;    3;   3.8;   4.8;  -1.5;  983.1;  -0.5;  81.9;  -3.2;eor
       4928;2026032704;    3;   3.9;   4.9;  -1.5;  983.7;  -0.6;  83.1;  -3.1;eor
       4928;2026032705;    3;   3.9;   4.9;  -1.8;  984.1;  -1.1;  86.2;  -3.1;eor
       4928;2026032706;    3;   3.9;   4.9;  -1.6;  984.9;  -0.8;  85.6;  -2.9;eor
       4928;2026032707;    3;   3.8;   4.8;  -1.0;  985.4;   0.3;  77.3;  -3.2;eor
       4928;2026032708;    3;   4.0;   5.1;   0.1;  985.8;   1.8;  73.1;  -2.5;eor
       4928;2026032709;    3;   3.8;   4.8;   0.1;  986.3;   2.2;  66.9;  -3.3;eor
       4928;2026032710;    3;   4.1;   5.2;   1.3;  986.6;   3.7;  65.2;  -2.2;eor
       4928;2026032711;    3;   3.7;   4.8;   1.1;  986.4;   3.9;  59.3;  -3.3;eor
       4928;2026032712;    3;   3.3;   4.2;   0.8;  986.0;   4.3;  50.7;  -5.0;eor
       4928;2026032713;    3;   3.0;   3.8;   0.7;  985.7;   4.7;  44.3;  -6.4;eor
       4928;2026032714;    3;   3.0;   3.9;   1.3;  985.3;   5.6;  42.9;  -6.0;eor
       4928;2026032715;    3;   2.9;   3.8;   1.4;  985.0;   6.0;  40.2;  -6.5;eor
       4928;2026032716;    3;   2.5;   3.3;   1.5;  984.9;   6.9;  32.8;  -8.3;eor
       4928;2026032717;    3;   2.7;   3.4;   0.9;  985.0;   5.6;  37.6;  -7.7;eor
       4928;2026032718;    3;   3.1;   4.0;   0.6;  985.2;   4.2;  48.8;  -5.6;eor
       4928;2026032719;    3;   3.1;   4.0;   0.1;  985.5;   3.5;  50.9;  -5.7;eor
       4928;2026032720;    3;   3.1;   4.0;   0.0;  985.6;   3.3;  51.6;  -5.7;eor
       4928;2026032721;    3;   3.2;   4.0;  -0.6;  985.7;   2.2;  56.2;  -5.6;eor
       4928;2026032722;    3;   3.4;   4.4;  -0.6;  985.5;   1.6;  63.8;  -4.5;eor
       4928;2026032723;    3;   3.6;   4.5;  -1.3;  985.5;   0.3;  72.8;  -4.0;eor
       4928;2026032800;    3;   3.4;   4.3;  -1.6;  985.3;   0.1;  70.1;  -4.7;eor
       4928;2026032801;    3;   3.3;   4.2;  -2.1;  985.0;  -0.6;  72.1;  -5.0;eor
       4928;2026032802;    3;   3.3;   4.2;  -2.4;  984.4;  -1.0;  73.7;  -5.1;eor
       4928;2026032803;    3;   3.3;   4.2;  -2.6;  984.2;  -1.2;  74.8;  -5.1;eor
       4928;2026032804;    3;   3.3;   4.2;  -2.9;  983.9;  -1.7;  77.0;  -5.2;eor
       4928;2026032805;    3;   3.3;   4.2;  -3.1;  983.7;  -2.0;  79.3;  -5.1;eor
       4928;2026032806;    3;   3.5;   4.4;  -2.5;  983.6;  -1.4;  79.4;  -4.5;eor
       4928;2026032807;    3;   3.6;   4.5;  -1.4;  983.6;   0.1;  73.3;  -4.1;eor
       4928;2026032808;    3;   3.7;   4.7;   0.0;  983.5;   2.1;  66.4;  -3.5;eor
       4928;2026032809;    3;   3.9;   5.0;   1.9;  983.2;   5.0;  57.8;  -2.6;eor
       4928;2026032810;    3;   2.9;   3.7;   1.7;  982.8;   6.7;  37.7;  -6.7;eor
       4928;2026032811;    3;   3.2;   4.2;   2.3;  982.2;   6.9;  42.0;  -5.1;eor
       4928;2026032812;    3;   3.5;   4.5;   2.0;  982.1;   5.9;  48.9;  -4.0;eor
       4928;2026032813;    3;   4.5;   5.8;   2.6;  982.0;   5.0;  66.0;  -0.8;eor
       4928;2026032814;    3;   5.1;   6.5;   2.2;  982.3;   3.3;  83.6;   0.8;eor
       4928;2026032815;    3;   5.1;   6.5;   2.0;  982.3;   2.8;  87.2;   0.9;eor
       4928;2026032816;    3;   5.2;   6.7;   2.1;  982.3;   2.8;  89.2;   1.2;eor
       4928;2026032817;    3;   5.2;   6.6;   2.0;  982.8;   2.6;  89.8;   1.1;eor
       4928;2026032818;    3;   5.1;   6.5;   1.6;  983.2;   2.2;  90.4;   0.8;eor
       4928;2026032819;    3;   5.2;   6.6;   1.6;  984.0;   2.0;  93.1;   1.0;eor
       4928;2026032820;    3;   5.3;   6.7;   1.9;  984.4;   2.3;  93.1;   1.3;eor
       4928;2026032821;    3;   5.5;   7.0;   2.4;  984.9;   2.8;  93.8;   1.9;eor
       4928;2026032822;    3;   5.6;   7.1;   2.7;  985.4;   3.1;  93.1;   2.1;eor
       4928;2026032823;    3;   5.5;   7.0;   2.6;  985.7;   3.1;  91.8;   1.9;eor
       4928;2026032900;    3;   5.4;   6.9;   2.4;  986.2;   3.0;  91.1;   1.7;eor
       4928;2026032901;    3;   5.4;   6.9;   2.4;  986.7;   3.0;  91.1;   1.7;eor
       4928;2026032902;    3;   5.3;   6.8;   2.2;  986.7;   2.8;  91.1;   1.5;eor
       4928;2026032903;    3;   5.3;   6.7;   2.1;  987.2;   2.7;  90.4;   1.3;eor
       4928;2026032904;    3;   5.2;   6.6;   1.9;  987.7;   2.5;  89.8;   1.0;eor
       4928;2026032905;    3;   5.0;   6.3;   1.3;  988.3;   1.9;  90.4;   0.5;eor
       4928;2026032906;    3;   4.8;   6.2;   1.0;  989.1;   1.7;  89.1;   0.1;eor
       4928;2026032907;    3;   4.9;   6.2;   1.5;  989.6;   2.3;  86.6;   0.3;eor
       4928;2026032908;    3;   5.0;   6.3;   2.3;  990.2;   3.6;  80.1;   0.5;eor
       4928;2026032909;    3;   4.9;   6.3;   2.7;  990.9;   4.4;  75.7;   0.5;eor
       4928;2026032910;    3;   5.3;   6.8;   3.7;  991.3;   5.6;  74.3;   1.4;eor
       4928;2026032911;    3;   4.8;   6.2;   3.6;  991.1;   6.2;  65.3;   0.2;eor
       4928;2026032912;    3;   4.6;   5.9;   4.1;  990.7;   7.6;  56.8;  -0.4;eor
       4928;2026032913;    3;   4.0;   5.1;   3.0;  990.6;   6.8;  51.8;  -2.4;eor
       4928;2026032914;    3;   3.8;   4.9;   3.4;  990.3;   7.9;  45.9;  -3.0;eor
       4928;2026032915;    3;   3.7;   4.8;   3.6;  990.0;   8.4;  43.4;  -3.3;eor
       4928;2026032916;    3;   3.9;   5.0;   3.4;  989.8;   7.6;  47.9;  -2.7;eor
       4928;2026032917;    3;   4.2;   5.5;   3.3;  990.2;   6.8;  55.3;  -1.5;eor
       4928;2026032918;    3;   4.6;   5.9;   3.1;  990.1;   5.8;  63.8;  -0.5;eor
       4928;2026032919;    3;   4.6;   5.9;   2.8;  989.6;   5.2;  66.5;  -0.5;eor
       4928;2026032920;    3;   4.4;   5.6;   2.3;  989.4;   4.8;  65.5;  -1.1;eor
       4928;2026032921;    3;   4.4;   5.6;   1.8;  989.3;   3.9;  69.2;  -1.2;eor
       4928;2026032922;    3;   4.2;   5.4;   1.9;  988.7;   4.3;  65.4;  -1.6;eor
       4928;2026032923;    3;   4.3;   5.5;   2.1;  987.9;   4.6;  64.5;  -1.5;eor
       4928;2026033000;    3;   4.2;   5.4;   2.0;  986.8;   4.5;  64.5;  -1.6;eor
       4928;2026033001;    3;   4.2;   5.4;   2.2;  985.5;   5.0;  61.3;  -1.8;eor
       4928;2026033002;    3;   4.1;   5.3;   2.1;  984.4;   4.9;  61.3;  -1.9;eor
       4928;2026033003;    3;   4.2;   5.4;   2.2;  983.4;   5.0;  61.8;  -1.7;eor
       4928;2026033004;    3;   4.5;   5.7;   2.0;  982.5;   4.0;  70.3;  -0.9;eor
       4928;2026033005;    3;   4.7;   6.0;   2.1;  981.6;   3.7;  75.6;  -0.2;eor
       4928;2026033006;    3;   4.8;   6.1;   2.1;  980.7;   3.6;  77.2;   0.0;eor
       4928;2026033007;    3;   5.0;   6.4;   2.8;  980.0;   4.4;  76.2;   0.6;eor
       4928;2026033008;    3;   4.9;   6.2;   1.0;  980.8;   1.6;  90.4;   0.2;eor
       4928;2026033009;    3;   5.7;   7.3;   3.8;  980.4;   4.9;  84.4;   2.5;eor
       4928;2026033010;    3;   4.9;   6.4;   4.4;  980.2;   7.4;  61.9;   0.6;eor
       4928;2026033011;    3;   5.0;   6.5;   4.0;  979.8;   6.5;  67.3;   0.9;eor
       4928;2026033012;    3;   5.3;   6.8;   4.6;  979.3;   7.2;  67.0;   1.5;eor
       4928;2026033013;    3;   5.6;   7.2;   3.9;  979.9;   5.3;  80.3;   2.2;eor
       4928;2026033014;    3;   5.3;   6.9;   3.5;  979.8;   5.0;  78.6;   1.6;eor
       4928;2026033015;    3;   5.2;   6.7;   4.0;  979.8;   6.2;  70.2;   1.2;eor
       4928;2026033016;    3;   5.2;   6.7;   4.7;  979.8;   7.5;  64.7;   1.3;eor
       4928;2026033017;    3;   4.9;   6.4;   3.9;  980.2;   6.5;  65.9;   0.6;eor
       4928;2026033018;    3;   5.0;   6.4;   3.0;  980.6;   4.8;  74.1;   0.6;eor
       4928;2026033019;    3;   5.3;   6.8;   2.9;  981.6;   3.9;  84.3;   1.5;eor
       4928;2026033020;    3;   5.4;   6.9;   2.9;  982.6;   4.0;  84.3;   1.6;eor
       4928;2026033021;    3;   5.4;   6.9;   2.7;  983.3;   3.5;  87.9;   1.7;eor
       4928;2026033022;    3;   5.2;   6.7;   2.3;  983.7;   3.1;  87.3;   1.2;eor
       4928;2026033023;    3;   5.3;   6.8;   2.4;  984.3;   3.1;  89.2;   1.5;eor
       4928;2026033100;    3;   5.4;   6.9;   2.2;  984.8;   2.7;  92.4;   1.6;eor
       4928;2026033101;    3;   5.4;   6.9;   2.4;  985.1;   3.0;  90.5;   1.6;eor
       4928;2026033102;    3;   5.3;   6.7;   2.1;  985.5;   2.7;  90.4;   1.3;eor
       4928;2026033103;    3;   5.3;   6.7;   2.1;  985.8;   2.7;  90.4;   1.3;eor
       4928;2026033104;    3;   5.2;   6.6;   1.9;  986.3;   2.6;  89.1;   1.0;eor
       4928;2026033105;    3;   5.1;   6.5;   1.8;  987.0;   2.5;  89.1;   0.9;eor
       4928;2026033106;    3;   5.1;   6.5;   1.8;  987.7;   2.5;  89.1;   0.9;eor
       4928;2026033107;    3;   5.1;   6.5;   2.0;  988.4;   2.8;  87.2;   0.9;eor
       4928;2026033108;    3;   5.3;   6.7;   2.6;  988.9;   3.5;  85.5;   1.3;eor
       4928;2026033109;    3;   5.3;   6.8;   3.0;  989.2;   4.3;  81.3;   1.4;eor
       4928;2026033110;    3;   5.0;   6.4;   3.1;  989.4;   5.0;  73.1;   0.6;eor
       4928;2026033111;    3;   5.1;   6.5;   3.6;  989.5;   5.7;  71.1;   0.9;eor
       4928;2026033112;    3;   4.8;   6.2;   3.5;  989.4;   6.2;  64.8;   0.1;eor
       4928;2026033113;    3;   5.0;   6.5;   3.9;  989.2;   6.3;  67.8;   0.8;eor
       4928;2026033114;    3;   5.2;   6.6;   2.7;  989.3;   3.9;  81.9;   1.1;eor
       4928;2026033115;    3;   5.5;   7.1;   3.9;  988.8;   5.4;  78.6;   2.0;eor
       4928;2026033116;    3;   5.5;   7.1;   4.8;  988.4;   7.1;  69.9;   2.0;eor
       4928;2026033117;    3;   5.0;   6.5;   4.4;  988.3;   7.2;  63.7;   0.8;eor
       4928;2026033118;    3;   5.1;   6.6;   3.9;  988.8;   6.3;  68.7;   1.0;eor
       4928;2026033119;    3;   5.0;   6.4;   3.6;  989.4;   5.9;  68.7;   0.6;eor
       4928;2026033120;    3;   4.9;   6.2;   2.8;  989.4;   4.7;  73.0;   0.3;eor
       4928;2026033121;    3;   5.0;   6.5;   3.0;  989.6;   4.7;  75.7;   0.8;eor
       4928;2026033122;    3;   5.2;   6.7;   3.0;  989.5;   4.4;  80.2;   1.3;eor
       4928;2026033123;    3;   4.9;   6.3;   2.7;  989.1;   4.4;  75.7;   0.5;eor
       4928;2026040100;    3;   5.1;   6.6;   2.8;  988.9;   4.2;  79.6;   1.0;eor
       4928;2026040101;    3;   5.2;   6.7;   2.7;  988.3;   3.7;  84.2;   1.3;eor
       4928;2026040102;    3;   5.6;   7.2;   3.0;  988.0;   3.6;  91.2;   2.3;eor
       4928;2026040103;    3;   5.6;   7.1;   2.8;  987.5;   3.3;  91.8;   2.1;eor
       4928;2026040104;    3;   5.6;   7.2;   2.7;  987.3;   3.1;  93.8;   2.2;eor
       4928;2026040105;    3;   5.4;   6.9;   2.2;  987.3;   2.7;  92.4;   1.6;eor
  4928;2026040106;    3;   5.5;   7.0;   2.2;  987.4;   2.6;  94.4;   1.8;eor
       4928;2026040107;    3;   5.5;   7.0;   2.5;  987.5;   2.9;  93.1;   1.9;eor
       4928;2026040108;    3;   5.8;   7.4;   3.7;  987.4;   4.6;  87.4;   2.7;eor
       4928;2026040109;    3;   5.3;   6.9;   3.3;  987.6;   4.7;  80.2;   1.6;eor
       4928;2026040110;    3;   5.5;   7.1;   4.1;  987.4;   5.8;  76.5;   2.0;eor
       4928;2026040111;    3;   5.5;   7.2;   4.9;  987.3;   7.2;  70.4;   2.2;eor
       4928;2026040112;    3;   4.7;   6.1;   4.2;  986.7;   7.5;  58.9;   0.0;eor
       4928;2026040113;    3;   4.8;   6.3;   4.7;  986.1;   8.2;  57.8;   0.4;eor
       4928;2026040114;    3;   4.8;   6.3;   5.0;  985.4;   8.7;  55.8;   0.4;eor
       4928;2026040115;    3;   4.7;   6.1;   4.4;  985.0;   8.0;  56.5;  -0.1;eor
       4928;2026040116;    3;   4.7;   6.1;   5.0;  984.4;   9.1;  52.4;  -0.1;eor
       4928;2026040117;    3;   4.5;   5.8;   4.5;  984.4;   8.4;  53.0;  -0.6;eor
       4928;2026040118;    3;   4.4;   5.7;   3.7;  984.3;   7.2;  55.8;  -1.0;eor
       4928;2026040119;    3;   4.5;   5.8;   3.3;  984.6;   6.3;  60.7;  -0.7;eor
       4928;2026040120;    3;   4.3;   5.6;   2.9;  984.4;   5.8;  60.6;  -1.2;eor
       4928;2026040121;    3;   4.3;   5.6;   2.5;  983.9;   5.2;  62.7;  -1.3;eor
       4928;2026040122;    3;   4.4;   5.6;   2.1;  983.5;   4.4;  66.9;  -1.2;eor
       4928;2026040123;    3;   4.3;   5.6;   1.5;  983.0;   3.4;  71.2;  -1.3;eor
       4928;2026040200;    3;   4.5;   5.8;   1.1;  982.7;   2.4;  79.3;  -0.8;eor
       4928;2026040201;    3;   4.5;   5.7;   1.1;  981.9;   2.5;  77.6;  -1.0;eor
       4928;2026040202;    3;   4.3;   5.5;   0.7;  980.9;   2.1;  77.6;  -1.4;eor
       4928;2026040203;    3;   4.2;   5.3;  -0.6;  980.9;   0.3;  84.5;  -2.0;eor
       4928;2026040204;    3;   4.2;   5.3;  -0.6;  980.6;   0.2;  85.1;  -2.0;eor
       4928;2026040205;    3;   4.1;   5.2;  -0.7;  980.7;   0.2;  83.9;  -2.2;eor
       4928;2026040206;    3;   4.3;   5.5;   0.1;  981.0;   1.1;  82.7;  -1.5;eor
       4928;2026040207;    3;   4.2;   5.4;   0.5;  980.9;   2.0;  75.8;  -1.8;eor
       4928;2026040208;    3;   4.5;   5.8;   2.2;  980.8;   4.4;  68.8;  -0.8;eor
       4928;2026040209;    3;   4.9;   6.4;   3.9;  980.6;   6.5;  65.9;   0.6;eor
       4928;2026040210;    3;   4.7;   6.1;   4.4;  980.5;   7.9;  57.3;   0.0;eor
       4928;2026040211;    3;   4.5;   5.9;   4.8;  980.1;   8.9;  51.6;  -0.5;eor
       4928;2026040212;    3;   4.6;   6.0;   5.5;  979.7;  10.2;  48.3;  -0.2;eor
       4928;2026040213;    3;   3.8;   5.0;   4.9;  979.5;  10.6;  38.8;  -2.8;eor
       4928;2026040214;    3;   4.1;   5.4;   5.5;  979.0;  11.1;  41.1;  -1.6;eor
       4928;2026040215;    3;   4.3;   5.7;   6.1;  978.7;  11.9;  40.7;  -1.0;eor
       4928;2026040216;    3;   4.3;   5.7;   6.3;  978.5;  12.2;  40.2;  -0.9;eor
       4928;2026040217;    3;   3.6;   4.7;   5.3;  978.8;  11.7;  34.3;  -3.5;eor
       4928;2026040218;    3;   3.7;   4.8;   4.7;  979.1;  10.5;  37.7;  -3.3;eor
       4928;2026040219;    3;   3.8;   5.0;   4.3;  979.7;   9.5;  41.8;  -2.8;eor
       4928;2026040220;    3;   3.8;   4.9;   4.0;  979.9;   8.9;  42.9;  -3.0;eor
       4928;2026040221;    3;   4.0;   5.2;   3.4;  980.0;   7.5;  49.7;  -2.3;eor
       4928;2026040222;    3;   4.2;   5.4;   2.9;  980.0;   6.1;  57.7;  -1.6;eor
       4928;2026040223;    3;   4.3;   5.6;   2.8;  980.1;   5.8;  60.6;  -1.2;eor
       4928;2026040300;    3;   4.5;   5.8;   2.9;  980.5;   5.6;  63.3;  -0.8;eor
       4928;2026040301;    3;   4.4;   5.7;   2.4;  980.3;   4.9;  65.5;  -1.0;eor
       4928;2026040302;    3;   4.4;   5.7;   2.1;  980.2;   4.4;  67.8;  -1.0;eor
       4928;2026040303;    3;   4.4;   5.7;   1.8;  980.3;   3.7;  71.3;  -1.0;eor
       4928;2026040304;    3;   4.5;   5.8;   1.6;  980.9;   3.3;  74.9;  -0.7;eor
       4928;2026040305;    3;   4.6;   5.8;   1.6;  981.3;   3.2;  76.0;  -0.6;eor
       4928;2026040306;    3;   4.6;   5.8;   1.7;  981.6;   3.3;  75.5;  -0.6;eor
       4928;2026040307;    3;   4.9;   6.3;   2.9;  981.9;   4.8;  73.1;   0.4;eor
       4928;2026040308;    3;   5.4;   7.1;   5.3;  982.0;   8.1;  65.3;   2.0;eor
       4928;2026040309;    3;   5.4;   7.1;   5.7;  982.2;   9.0;  61.4;   2.0;eor
       4928;2026040310;    3;   6.0;   7.8;   6.5;  982.3;   9.4;  66.1;   3.4;eor
       4928;2026040311;    3;   6.3;   8.3;   7.4;  982.2;  10.5;  64.9;   4.2;eor
       4928;2026040312;    3;   6.5;   8.5;   8.0;  981.6;  11.4;  63.3;   4.7;eor
       4928;2026040313;    3;   5.3;   7.1;   7.6;  981.2;  12.8;  47.7;   2.0;eor
       4928;2026040314;    3;   4.8;   6.3;   7.4;  980.8;  13.5;  40.9;   0.5;eor
       4928;2026040315;    3;   5.1;   6.8;   8.2;  980.6;  14.5;  40.9;   1.4;eor
       4928;2026040316;    3;   5.1;   6.8;   7.8;  980.6;  13.6;  43.7;   1.5;eor
       4928;2026040317;    3;   4.9;   6.5;   7.3;  980.8;  13.0;  43.2;   0.8;eor
       4928;2026040318;    3;   5.1;   6.7;   7.4;  981.1;  12.8;  45.3;   1.3;eor
       4928;2026040319;    3;   5.3;   7.0;   7.2;  981.7;  12.1;  49.6;   1.9;eor
       4928;2026040320;    3;   5.4;   7.2;   7.0;  982.0;  11.4;  53.0;   2.2;eor
       4928;2026040321;    3;   5.3;   6.9;   6.9;  982.2;  11.6;  50.5;   1.7;eor
       4928;2026040322;    3;   5.3;   7.0;   7.0;  982.3;  11.7;  50.5;   1.8;eor
       4928;2026040323;    3;   5.4;   7.2;   7.0;  982.8;  11.4;  53.0;   2.2;eor
       4928;2026040400;    3;   5.6;   7.3;   6.9;  982.8;  11.0;  55.7;   2.5;eor
       4928;2026040401;    3;   5.6;   7.4;   6.9;  982.7;  10.8;  56.8;   2.6;eor
       4928;2026040402;    3;   6.0;   7.8;   7.1;  983.0;  10.6;  60.9;   3.4;eor
       4928;2026040403;    3;   6.4;   8.4;   7.4;  983.2;  10.4;  66.3;   4.4;eor
       4928;2026040404;    3;   6.5;   8.5;   7.5;  983.2;  10.3;  68.1;   4.7;eor
       4928;2026040405;    3;   6.6;   8.6;   7.4;  983.5;  10.1;  69.5;   4.8;eor
       4928;2026040406;    3;   6.8;   8.9;   7.8;  984.1;  10.3;  71.1;   5.3;eor
       4928;2026040407;    3;   7.1;   9.3;   8.3;  984.8;  10.8;  71.7;   5.9;eor
       4928;2026040408;    3;   7.3;   9.6;   8.8;  985.2;  11.4;  71.3;   6.4;eor
       4928;2026040409;    3;   8.0;  10.6;  10.3;  985.4;  13.2;  69.7;   7.8;eor
       4928;2026040410;    3;   7.9;  10.5;  10.4;  985.8;  13.5;  67.9;   7.7;eor
       4928;2026040411;    3;   8.5;  11.2;  10.6;  986.0;  13.1;  74.1;   8.6;eor
       4928;2026040412;    3;   8.3;  11.0;  10.9;  986.0;  13.9;  69.4;   8.4;eor
       4928;2026040413;    3;   8.1;  10.7;  10.9;  986.0;  14.4;  65.4;   8.0;eor
       4928;2026040414;    3;   8.0;  10.7;  11.0;  985.9;  14.8;  63.3;   7.9;eor
       4928;2026040415;    3;   8.2;  10.9;  11.2;  985.8;  14.8;  64.6;   8.2;eor
       4928;2026040416;    3;   8.1;  10.7;  11.1;  985.6;  14.9;  63.3;   8.0;eor
       4928;2026040417;    3;   8.2;  11.0;  11.3;  985.4;  14.9;  64.6;   8.3;eor
       4928;2026040418;    3;   8.1;  10.8;  11.0;  985.2;  14.5;  65.4;   8.1;eor
       4928;2026040419;    3;   8.1;  10.8;  10.9;  985.1;  14.3;  66.2;   8.1;eor
       4928;2026040420;    3;   8.2;  10.8;  10.6;  985.1;  13.5;  69.8;   8.1;eor
       4928;2026040421;    3;   8.3;  11.0;  10.3;  984.7;  12.6;  75.0;   8.3;eor
       4928;2026040422;    3;   8.1;  10.6;   9.2;  984.4;  10.9;  81.1;   7.8;eor
       4928;2026040423;    3;   7.9;  10.4;   8.8;  983.9;  10.2;  83.3;   7.5;eor
       4928;2026040500;    3;   7.7;  10.0;   8.3;  983.4;   9.7;  83.2;   7.0;eor
       4928;2026040501;    3;   7.6;   9.9;   8.1;  983.1;   9.5;  83.2;   6.8;eor
       4928;2026040502;    3;   7.4;   9.7;   7.7;  982.5;   9.0;  84.3;   6.5;eor
       4928;2026040503;    3;   7.3;   9.6;   7.4;  982.0;   8.5;  86.0;   6.3;eor
       4928;2026040504;    3;   7.3;   9.6;   7.4;  981.5;   8.5;  86.0;   6.3;eor
       4928;2026040505;    3;   7.3;   9.6;   7.5;  981.2;   8.8;  84.3;   6.3;eor
