STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;EOR
       4928;2025020323;    3;  -0.9;  88.0;eor
       4928;2025020400;    3;  -1.0;  90.0;eor
       4928;2025020401;    3;  -1.0;  89.0;eor
       4928;2025020402;    3;  -1.0;  88.0;eor
       4928;2025020403;    3;  -1.2;  90.0;eor
       4928;2025020404;    3;  -1.4;  90.0;eor
       4928;2025020405;    3;  -1.6;  90.0;eor
       4928;2025020406;    3;  -1.8;  91.0;eor
       4928;2025020407;    3;  -2.1;  91.0;eor
       4928;2025020408;    3;  -2.1;  90.0;eor
       4928;2025020409;    3;  -2.0;  86.0;eor
       4928;2025020410;    3;  -1.9;  87.0;eor
       4928;2025020411;    3;  -1.5;  85.0;eor
       4928;2025020412;    3;   0.1;  74.0;eor
       4928;2025020413;    3;   1.4;  70.0;eor
       4928;2025020414;    3;   1.6;  70.0;eor
       4928;2025020415;    3;   2.0;  67.0;eor
       4928;2025020416;    3;   1.2;  73.0;eor
       4928;2025020417;    3;  -0.4;  82.0;eor
       4928;2025020418;    3;  -1.0;  85.0;eor
       4928;2025020419;    3;  -1.6;  87.0;eor
       4928;2025020420;    3;  -2.2;  89.0;eor
       4928;2025020421;    3;  -2.3;  90.0;eor
       4928;2025020422;    3;  -2.5;  92.0;eor
       4928;2025020423;    3;  -2.6;  94.0;eor
       4928;2025020500;    3;  -3.0;  94.0;eor
       4928;2025020501;    3;  -2.6;  94.0;eor
       4928;2025020502;    3;  -3.5;  96.0;eor
       4928;2025020503;    3;  -3.7;  95.0;eor
       4928;2025020504;    3;  -4.0;  94.0;eor
       4928;2025020505;    3;  -3.9;  96.0;eor
       4928;2025020506;    3;  -3.6;  93.0;eor
       4928;2025020507;    3;  -3.7;  92.0;eor
       4928;2025020508;    3;  -2.7;  90.0;eor
       4928;2025020509;    3;  -1.2;  84.0;eor
       4928;2025020510;    3;   1.2;  73.0;eor
       4928;2025020511;    3;   2.3;  70.0;eor
       4928;2025020512;    3;   3.3;  68.0;eor
       4928;2025020513;    3;   4.3;  65.0;eor
       4928;2025020514;    3;   4.7;  61.0;eor
       4928;2025020515;    3;   5.3;  61.0;eor
       4928;2025020516;    3;   3.9;  71.0;eor
       4928;2025020517;    3;   2.3;  83.0;eor
       4928;2025020518;    3;   1.6;  87.0;eor
       4928;2025020519;    3;   1.5;  89.0;eor
       4928;2025020520;    3;   1.3;  88.0;eor
       4928;2025020521;    3;   1.1;  89.0;eor
       4928;2025020522;    3;   1.2;  89.0;eor
       4928;2025020523;    3;   0.9;  98.0;eor
       4928;2025020600;    3;   1.1;  99.0;eor
       4928;2025020601;    3;   1.1;  99.0;eor
       4928;2025020602;    3;   1.3; 100.0;eor
       4928;2025020603;    3;   1.3;  99.0;eor
       4928;2025020604;    3;   0.9;  99.0;eor
       4928;2025020605;    3;   0.6;  99.0;eor
       4928;2025020606;    3;   0.7;  99.0;eor
       4928;2025020607;    3;   0.9;  97.0;eor
       4928;2025020608;    3;   0.5;  98.0;eor
       4928;2025020609;    3;   0.8;  97.0;eor
       4928;2025020610;    3;   1.0;  94.0;eor
       4928;2025020611;    3;   1.2;  93.0;eor
       4928;2025020612;    3;   1.6;  88.0;eor
       4928;2025020613;    3;   1.9;  86.0;eor
       4928;2025020614;    3;   2.1;  86.0;eor
       4928;2025020615;    3;   1.9;  88.0;eor
       4928;2025020616;    3;   1.7;  88.0;eor
       4928;2025020617;    3;   1.7;  86.0;eor
       4928;2025020618;    3;   1.6;  85.0;eor
       4928;2025020619;    3;   1.6;  82.0;eor
       4928;2025020620;    3;   1.7;  79.0;eor
       4928;2025020621;    3;   1.5;  78.0;eor
       4928;2025020622;    3;   1.4;  80.0;eor
       4928;2025020623;    3;   1.3;  79.0;eor
       4928;2025020700;    3;   1.4;  77.0;eor
       4928;2025020701;    3;   2.0;  72.0;eor
       4928;2025020702;    3;   2.1;  72.0;eor
       4928;2025020703;    3;   2.1;  73.0;eor
       4928;2025020704;    3;   2.1;  73.0;eor
       4928;2025020705;    3;   2.6;  69.0;eor
       4928;2025020706;    3;   2.5;  69.0;eor
       4928;2025020707;    3;   2.3;  71.0;eor
       4928;2025020708;    3;   2.5;  70.0;eor
       4928;2025020709;    3;   2.7;  69.0;eor
       4928;2025020710;    3;   3.5;  68.0;eor
       4928;2025020711;    3;   4.0;  66.0;eor
       4928;2025020712;    3;   4.3;  66.0;eor
       4928;2025020713;    3;   4.9;  63.0;eor
       4928;2025020714;    3;   4.3;  66.0;eor
       4928;2025020715;    3;   4.0;  68.0;eor
       4928;2025020716;    3;   3.8;  68.0;eor
       4928;2025020717;    3;   2.7;  74.0;eor
       4928;2025020718;    3;   2.0;  77.0;eor
       4928;2025020719;    3;   1.2;  81.0;eor
       4928;2025020720;    3;   1.0;  83.0;eor
       4928;2025020721;    3;   0.4;  84.0;eor
       4928;2025020722;    3;   0.1;  85.0;eor
       4928;2025020723;    3;  -0.2;  87.0;eor
       4928;2025020800;    3;  -0.6;  89.0;eor
       4928;2025020801;    3;  -1.0;  90.0;eor
       4928;2025020802;    3;  -1.8;  92.0;eor
       4928;2025020803;    3;  -1.6;  93.0;eor
       4928;2025020804;    3;  -2.8;  95.0;eor
       4928;2025020805;    3;  -3.1;  98.0;eor
       4928;2025020806;    3;  -2.6;  96.0;eor
       4928;2025020807;    3;  -2.5;  95.0;eor
       4928;2025020808;    3;  -1.8;  91.0;eor
       4928;2025020809;    3;   0.3;  80.0;eor
       4928;2025020810;    3;   2.4;  74.0;eor
       4928;2025020811;    3;   3.9;  65.0;eor
       4928;2025020812;    3;   5.2;  63.0;eor
       4928;2025020813;    3;   7.4;  57.0;eor
       4928;2025020814;    3;   8.6;  53.0;eor
       4928;2025020815;    3;   8.5;  56.0;eor
       4928;2025020816;    3;   8.0;  59.0;eor
       4928;2025020817;    3;   6.7;  60.0;eor
       4928;2025020818;    3;   5.6;  63.0;eor
       4928;2025020819;    3;   4.5;  68.0;eor
       4928;2025020820;    3;   4.1;  71.0;eor
       4928;2025020821;    3;   3.1;  75.0;eor
       4928;2025020822;    3;   2.4;  78.0;eor
       4928;2025020823;    3;   1.5;  81.0;eor
       4928;2025020900;    3;   1.4;  81.0;eor
       4928;2025020901;    3;   0.6;  84.0;eor
       4928;2025020902;    3;   0.1;  86.0;eor
       4928;2025020903;    3;   0.2;  86.0;eor
       4928;2025020904;    3;  -0.1;  87.0;eor
       4928;2025020905;    3;   0.1;  88.0;eor
       4928;2025020906;    3;   0.0;  89.0;eor
       4928;2025020907;    3;   0.4;  88.0;eor
       4928;2025020908;    3;   0.4;  89.0;eor
       4928;2025020909;    3;   1.6;  83.0;eor
       4928;2025020910;    3;   2.4;  80.0;eor
       4928;2025020911;    3;   3.9;  73.0;eor
       4928;2025020912;    3;   4.3;  74.0;eor
       4928;2025020913;    3;   5.1;  70.0;eor
       4928;2025020914;    3;   5.4;  70.0;eor
       4928;2025020915;    3;   5.5;  72.0;eor
       4928;2025020916;    3;   5.3;  72.0;eor
       4928;2025020917;    3;   4.5;  80.0;eor
       4928;2025020918;    3;   4.1;  83.0;eor
       4928;2025020919;    3;   3.7;  86.0;eor
       4928;2025020920;    3;   3.4;  85.0;eor
       4928;2025020921;    3;   2.7;  87.0;eor
       4928;2025020922;    3;   1.7;  95.0;eor
       4928;2025020923;    3;   0.9;  95.0;eor
       4928;2025021000;    3;   0.5;  95.0;eor
       4928;2025021001;    3;   0.2;  97.0;eor
       4928;2025021002;    3;  -0.5;  98.0;eor
       4928;2025021003;    3;  -0.3;  97.0;eor
       4928;2025021004;    3;  -1.0;  98.0;eor
       4928;2025021005;    3;  -0.7;  97.0;eor
       4928;2025021006;    3;  -0.9;  95.0;eor
       4928;2025021007;    3;  -0.5;  97.0;eor
       4928;2025021008;    3;   0.2;  94.0;eor
       4928;2025021009;    3;   1.3;  88.0;eor
       4928;2025021010;    3;   2.9;  86.0;eor
       4928;2025021011;    3;   3.9;  80.0;eor
       4928;2025021012;    3;   6.6;  67.0;eor
       4928;2025021013;    3;   7.1;  69.0;eor
       4928;2025021014;    3;   8.3;  61.0;eor
       4928;2025021015;    3;   8.0;  65.0;eor
       4928;2025021016;    3;   7.8;  66.0;eor
       4928;2025021017;    3;   6.2;  84.0;eor
       4928;2025021018;    3;   5.5;  92.0;eor
       4928;2025021019;    3;   5.1;  96.0;eor
       4928;2025021020;    3;   4.8;  97.0;eor
       4928;2025021021;    3;   4.7;  95.0;eor
       4928;2025021022;    3;   4.4;  95.0;eor
       4928;2025021023;    3;   4.2;  94.0;eor
       4928;2025021100;    3;   4.4;  92.0;eor
       4928;2025021101;    3;   4.3;  96.0;eor
       4928;2025021102;    3;   3.9; 100.0;eor
       4928;2025021103;    3;   3.8;  95.0;eor
       4928;2025021104;    3;   4.5;  94.0;eor
       4928;2025021105;    3;   4.9;  93.0;eor
       4928;2025021106;    3;   4.7;  95.0;eor
       4928;2025021107;    3;   4.5;  96.0;eor
       4928;2025021108;    3;   4.6;  95.0;eor
       4928;2025021109;    3;   4.9;  97.0;eor
       4928;2025021110;    3;   5.3;  98.0;eor
       4928;2025021111;    3;   5.7;  97.0;eor
       4928;2025021112;    3;   6.5;  95.0;eor
       4928;2025021113;    3;   6.5;  96.0;eor
       4928;2025021114;    3;   6.8;  97.0;eor
       4928;2025021115;    3;   7.0;  99.0;eor
       4928;2025021116;    3;   6.9; 100.0;eor
       4928;2025021117;    3;   6.5;  99.0;eor
       4928;2025021118;    3;   6.0;  99.0;eor
       4928;2025021119;    3;   5.7; 100.0;eor
       4928;2025021120;    3;   5.4; 100.0;eor
       4928;2025021121;    3;   5.2; 100.0;eor
       4928;2025021122;    3;   5.1; 100.0;eor
       4928;2025021123;    3;   4.9; 100.0;eor
       4928;2025021200;    3;   4.9; 100.0;eor
       4928;2025021201;    3;   4.8; 100.0;eor
       4928;2025021202;    3;   4.9; 100.0;eor
       4928;2025021203;    3;   5.3; 100.0;eor
       4928;2025021204;    3;   5.6;  99.0;eor
       4928;2025021205;    3;   5.7;  99.0;eor
       4928;2025021206;    3;   5.9;  99.0;eor
       4928;2025021207;    3;   6.1;  99.0;eor
       4928;2025021208;    3;   6.5;  99.0;eor
       4928;2025021209;    3;   7.1;  99.0;eor
       4928;2025021210;    3;   7.7;  97.0;eor
       4928;2025021211;    3;   8.1;  97.0;eor
       4928;2025021212;    3;   8.6;  96.0;eor
       4928;2025021213;    3;   9.5;  95.0;eor
       4928;2025021214;    3;   9.5;  96.0;eor
       4928;2025021215;    3;   9.4;  95.0;eor
       4928;2025021216;    3;   8.8;  99.0;eor
       4928;2025021217;    3;   8.4; 100.0;eor
       4928;2025021218;    3;   8.3; 100.0;eor
       4928;2025021219;    3;   8.2; 100.0;eor
       4928;2025021220;    3;   7.8;  99.0;eor
       4928;2025021221;    3;   7.6; 100.0;eor
       4928;2025021222;    3;   7.3; 100.0;eor
       4928;2025021223;    3;   6.4;  99.0;eor
       4928;2025021300;    3;   5.8;  99.0;eor
       4928;2025021301;    3;   5.3;  99.0;eor
       4928;2025021302;    3;   5.0;  99.0;eor
       4928;2025021303;    3;   4.7;  99.0;eor
       4928;2025021304;    3;   3.4;  99.0;eor
       4928;2025021305;    3;   2.7;  98.0;eor
       4928;2025021306;    3;   1.9;  97.0;eor
       4928;2025021307;    3;   1.4;  96.0;eor
       4928;2025021308;    3;   0.2;  99.0;eor
       4928;2025021309;    3;   0.2; 100.0;eor
       4928;2025021310;    3;   0.3;  98.0;eor
       4928;2025021311;    3;   0.5;  98.0;eor
       4928;2025021312;    3;   1.3;  95.0;eor
       4928;2025021313;    3;   2.2;  90.0;eor
       4928;2025021314;    3;   2.2;  90.0;eor
       4928;2025021315;    3;   2.5;  87.0;eor
       4928;2025021316;    3;   2.6;  86.0;eor
       4928;2025021317;    3;   2.5;  87.0;eor
       4928;2025021318;    3;   2.8;  84.0;eor
       4928;2025021319;    3;   2.4;  88.0;eor
       4928;2025021320;    3;   0.8;  97.0;eor
       4928;2025021321;    3;   0.1; 100.0;eor
       4928;2025021322;    3;   0.0;  99.0;eor
       4928;2025021323;    3;  -0.2;  99.0;eor
       4928;2025021400;    3;  -0.5;  98.0;eor
       4928;2025021401;    3;  -0.9;  96.0;eor
       4928;2025021402;    3;  -1.3;  96.0;eor
       4928;2025021403;    3;  -1.4;  94.0;eor
       4928;2025021404;    3;  -1.6;  96.0;eor
       4928;2025021405;    3;  -1.8;  95.0;eor
       4928;2025021406;    3;  -2.0;  95.0;eor
       4928;2025021407;    3;  -2.0;  95.0;eor
       4928;2025021408;    3;  -1.7;  92.0;eor
       4928;2025021409;    3;  -1.6;  90.0;eor
       4928;2025021410;    3;  -1.5;  87.0;eor
       4928;2025021411;    3;  -1.3;  90.0;eor
       4928;2025021412;    3;  -1.2;  90.0;eor
       4928;2025021413;    3;  -0.9;  92.0;eor
       4928;2025021414;    3;  -0.9;  93.0;eor
       4928;2025021415;    3;  -0.9;  93.0;eor
       4928;2025021416;    3;  -1.0;  94.0;eor
       4928;2025021417;    3;  -1.0;  96.0;eor
       4928;2025021418;    3;  -0.9;  97.0;eor
       4928;2025021419;    3;  -0.9;  97.0;eor
       4928;2025021420;    3;  -0.8;  96.0;eor
       4928;2025021421;    3;  -0.8;  96.0;eor
       4928;2025021422;    3;  -0.8;  95.0;eor
       4928;2025021423;    3;  -0.8;  94.0;eor
       4928;2025021500;    3;  -0.9;  92.0;eor
       4928;2025021501;    3;  -1.0;  92.0;eor
       4928;2025021502;    3;  -1.1;  90.0;eor
       4928;2025021503;    3;  -1.0;  86.0;eor
       4928;2025021504;    3;  -1.0;  84.0;eor
       4928;2025021505;    3;  -1.1;  86.0;eor
       4928;2025021506;    3;  -1.1;  84.0;eor
       4928;2025021507;    3;  -1.3;  81.0;eor
       4928;2025021508;    3;  -0.9;  82.0;eor
       4928;2025021509;    3;  -0.8;  83.0;eor
       4928;2025021510;    3;  -0.5;  80.0;eor
       4928;2025021511;    3;  -0.2;  79.0;eor
       4928;2025021512;    3;  -0.1;  77.0;eor
       4928;2025021513;    3;   0.1;  74.0;eor
       4928;2025021514;    3;   0.2;  74.0;eor
       4928;2025021515;    3;   0.3;  75.0;eor
       4928;2025021516;    3;   0.1;  78.0;eor
       4928;2025021517;    3;  -0.5;  81.0;eor
       4928;2025021518;    3;  -0.7;  85.0;eor
       4928;2025021519;    3;  -0.5;  82.0;eor
       4928;2025021520;    3;  -0.6;  81.0;eor
       4928;2025021521;    3;  -0.8;  82.0;eor
       4928;2025021522;    3;  -1.0;  84.0;eor
       4928;2025021523;    3;  -1.0;  82.0;eor
       4928;2025021600;    3;  -1.0;  83.0;eor
       4928;2025021601;    3;  -1.1;  85.0;eor
       4928;2025021602;    3;  -1.1;  84.0;eor
       4928;2025021603;    3;  -1.1;  84.0;eor
       4928;2025021604;    3;  -1.1;  85.0;eor
       4928;2025021605;    3;  -1.1;  86.0;eor
       4928;2025021606;    3;  -1.0;  85.0;eor
       4928;2025021607;    3;  -0.9;  84.0;eor
       4928;2025021608;    3;  -1.2;  88.0;eor
       4928;2025021609;    3;  -0.9;  91.0;eor
       4928;2025021610;    3;   0.0;  83.0;eor
       4928;2025021611;    3;   0.7;  79.0;eor
       4928;2025021612;    3;   0.6;  78.0;eor
       4928;2025021613;    3;   1.0;  77.0;eor
       4928;2025021614;    3;   0.4;  78.0;eor
       4928;2025021615;    3;   0.4;  78.0;eor
       4928;2025021616;    3;   0.1;  79.0;eor
       4928;2025021617;    3;  -0.3;  83.0;eor
       4928;2025021618;    3;  -0.3;  81.0;eor
       4928;2025021619;    3;  -0.4;  79.0;eor
       4928;2025021620;    3;  -0.6;  74.0;eor
       4928;2025021621;    3;  -0.8;  76.0;eor
       4928;2025021622;    3;  -0.8;  74.0;eor
       4928;2025021623;    3;  -1.0;  75.0;eor
       4928;2025021700;    3;  -1.2;  74.0;eor
       4928;2025021701;    3;  -1.4;  74.0;eor
       4928;2025021702;    3;  -1.5;  76.0;eor
       4928;2025021703;    3;  -1.7;  77.0;eor
       4928;2025021704;    3;  -2.2;  78.0;eor
       4928;2025021705;    3;  -3.3;  83.0;eor
       4928;2025021706;    3;  -3.9;  85.0;eor
       4928;2025021707;    3;  -3.8;  85.0;eor
       4928;2025021708;    3;  -2.5;  75.0;eor
       4928;2025021709;    3;  -1.2;  69.0;eor
       4928;2025021710;    3;   0.1;  65.0;eor
       4928;2025021711;    3;   1.2;  61.0;eor
       4928;2025021712;    3;   2.0;  59.0;eor
       4928;2025021713;    3;   2.0;  55.0;eor
       4928;2025021714;    3;   2.6;  57.0;eor
       4928;2025021715;    3;   2.2;  57.0;eor
       4928;2025021716;    3;   1.5;  62.0;eor
       4928;2025021717;    3;   0.2;  68.0;eor
       4928;2025021718;    3;  -0.7;  70.0;eor
       4928;2025021719;    3;  -1.3;  72.0;eor
       4928;2025021720;    3;  -1.6;  71.0;eor
       4928;2025021721;    3;  -2.2;  75.0;eor
       4928;2025021722;    3;  -2.3;  76.0;eor
       4928;2025021723;    3;  -3.0;  80.0;eor
       4928;2025021800;    3;  -3.3;  80.0;eor
       4928;2025021801;    3;  -3.7;  81.0;eor
       4928;2025021802;    3;  -4.2;  82.0;eor
       4928;2025021803;    3;  -4.4;  80.0;eor
       4928;2025021804;    3;  -4.7;  82.0;eor
       4928;2025021805;    3;  -5.5;  85.0;eor
       4928;2025021806;    3;  -5.8;  85.0;eor
       4928;2025021807;    3;  -5.7;  86.0;eor
       4928;2025021808;    3;  -4.2;  79.0;eor
       4928;2025021809;    3;  -2.0;  74.0;eor
       4928;2025021810;    3;  -0.4;  69.0;eor
       4928;2025021811;    3;   0.9;  60.0;eor
       4928;2025021812;    3;   1.8;  55.0;eor
       4928;2025021813;    3;   2.5;  53.0;eor
       4928;2025021814;    3;   2.9;  52.0;eor
       4928;2025021815;    3;   2.5;  56.0;eor
       4928;2025021816;    3;   1.9;  55.0;eor
       4928;2025021817;    3;   0.9;  59.0;eor
       4928;2025021818;    3;   0.1;  60.0;eor
       4928;2025021819;    3;  -0.9;  67.0;eor
       4928;2025021820;    3;  -1.5;  66.0;eor
       4928;2025021821;    3;  -2.0;  68.0;eor
       4928;2025021822;    3;  -1.8;  66.0;eor
       4928;2025021823;    3;  -1.6;  65.0;eor
       4928;2025021900;    3;  -2.2;  63.0;eor
       4928;2025021901;    3;  -2.6;  62.0;eor
       4928;2025021902;    3;  -3.0;  65.0;eor
       4928;2025021903;    3;  -3.3;  67.0;eor
       4928;2025021904;    3;  -4.0;  71.0;eor
       4928;2025021905;    3;  -4.4;  73.0;eor
       4928;2025021906;    3;  -4.7;  75.0;eor
       4928;2025021907;    3;  -4.4;  73.0;eor
       4928;2025021908;    3;  -3.1;  68.0;eor
       4928;2025021909;    3;  -1.9;  64.0;eor
       4928;2025021910;    3;  -1.1;  61.0;eor
       4928;2025021911;    3;   0.2;  59.0;eor
       4928;2025021912;    3;   1.5;  56.0;eor
       4928;2025021913;    3;   2.5;  55.0;eor
       4928;2025021914;    3;   3.2;  53.0;eor
       4928;2025021915;    3;   3.8;  52.0;eor
       4928;2025021916;    3;   3.4;  57.0;eor
       4928;2025021917;    3;   2.1;  63.0;eor
       4928;2025021918;    3;   1.1;  68.0;eor
       4928;2025021919;    3;   0.9;  70.0;eor
       4928;2025021920;    3;   0.6;  72.0;eor
       4928;2025021921;    3;   0.9;  71.0;eor
       4928;2025021922;    3;   0.8;  71.0;eor
       4928;2025021923;    3;   0.1;  76.0;eor
       4928;2025022000;    3;  -0.2;  78.0;eor
       4928;2025022001;    3;   0.3;  78.0;eor
       4928;2025022002;    3;   0.6;  76.0;eor
       4928;2025022003;    3;   1.1;  72.0;eor
       4928;2025022004;    3;   1.5;  74.0;eor
       4928;2025022005;    3;   1.8;  74.0;eor
       4928;2025022006;    3;   1.3;  76.0;eor
       4928;2025022007;    3;   1.3;  79.0;eor
       4928;2025022008;    3;   2.6;  75.0;eor
       4928;2025022009;    3;   3.6;  74.0;eor
       4928;2025022010;    3;   4.4;  74.0;eor
       4928;2025022011;    3;   5.0;  71.0;eor
       4928;2025022012;    3;   6.3;  70.0;eor
       4928;2025022013;    3;   7.3;  69.0;eor
       4928;2025022014;    3;   9.5;  66.0;eor
       4928;2025022015;    3;  10.9;  62.0;eor
       4928;2025022016;    3;  10.9;  65.0;eor
       4928;2025022017;    3;   9.3;  73.0;eor
       4928;2025022018;    3;   8.9;  76.0;eor
       4928;2025022019;    3;   8.0;  80.0;eor
       4928;2025022020;    3;   8.0;  77.0;eor
       4928;2025022021;    3;   6.8;  81.0;eor
       4928;2025022022;    3;   7.0;  81.0;eor
       4928;2025022023;    3;   6.7;  83.0;eor
       4928;2025022100;    3;   6.6;  85.0;eor
       4928;2025022101;    3;   6.3;  86.0;eor
       4928;2025022102;    3;   6.5;  86.0;eor
       4928;2025022103;    3;   5.5;  88.0;eor
       4928;2025022104;    3;   5.8;  93.0;eor
       4928;2025022105;    3;   5.8;  95.0;eor
       4928;2025022106;    3;   5.8;  94.0;eor
       4928;2025022107;    3;   5.4;  95.0;eor
       4928;2025022108;    3;   6.6;  90.0;eor
       4928;2025022109;    3;   8.2;  84.0;eor
       4928;2025022110;    3;  10.7;  75.0;eor
       4928;2025022111;    3;  12.9;  68.0;eor
       4928;2025022112;    3;  14.7;  61.0;eor
       4928;2025022113;    3;  16.4;  54.0;eor
       4928;2025022114;    3;  17.0;  51.0;eor
       4928;2025022115;    3;  17.5;  49.0;eor
       4928;2025022116;    3;  16.5;  54.0;eor
       4928;2025022117;    3;  14.4;  58.0;eor
       4928;2025022118;    3;  12.6;  64.0;eor
       4928;2025022119;    3;  12.3;  65.0;eor
       4928;2025022120;    3;  11.1;  71.0;eor
       4928;2025022121;    3;  10.6;  72.0;eor
       4928;2025022122;    3;   9.8;  75.0;eor
       4928;2025022123;    3;   8.5;  80.0;eor
       4928;2025022200;    3;   8.7;  79.0;eor
       4928;2025022201;    3;   8.1;  80.0;eor
       4928;2025022202;    3;   7.6;  80.0;eor
       4928;2025022203;    3;   7.6;  80.0;eor
       4928;2025022204;    3;   7.1;  82.0;eor
       4928;2025022205;    3;   6.4;  86.0;eor
       4928;2025022206;    3;   5.9;  87.0;eor
       4928;2025022207;    3;   5.8;  86.0;eor
       4928;2025022208;    3;   6.2;  85.0;eor
       4928;2025022209;    3;   7.1;  81.0;eor
       4928;2025022210;    3;   9.2;  74.0;eor
       4928;2025022211;    3;  11.7;  66.0;eor
       4928;2025022212;    3;  13.4;  63.0;eor
       4928;2025022213;    3;  14.0;  60.0;eor
       4928;2025022214;    3;  16.1;  47.0;eor
       4928;2025022215;    3;  15.8;  49.0;eor
       4928;2025022216;    3;  15.2;  51.0;eor
       4928;2025022217;    3;  14.1;  57.0;eor
       4928;2025022218;    3;  13.3;  60.0;eor
       4928;2025022219;    3;  13.6;  57.0;eor
       4928;2025022220;    3;  13.5;  57.0;eor
       4928;2025022221;    3;  13.1;  60.0;eor
       4928;2025022222;    3;  12.3;  66.0;eor
       4928;2025022223;    3;  11.3;  73.0;eor
       4928;2025022300;    3;  10.1;  77.0;eor
       4928;2025022301;    3;   9.3;  77.0;eor
       4928;2025022302;    3;   9.2;  77.0;eor
       4928;2025022303;    3;   8.6;  79.0;eor
       4928;2025022304;    3;   8.6;  78.0;eor
       4928;2025022305;    3;   8.3;  80.0;eor
       4928;2025022306;    3;   8.1;  82.0;eor
       4928;2025022307;    3;   7.8;  83.0;eor
       4928;2025022308;    3;   8.2;  82.0;eor
       4928;2025022309;    3;   9.3;  77.0;eor
       4928;2025022310;    3;  10.1;  72.0;eor
       4928;2025022311;    3;  10.5;  70.0;eor
       4928;2025022312;    3;  11.3;  66.0;eor
       4928;2025022313;    3;  11.4;  65.0;eor
       4928;2025022314;    3;  12.0;  60.0;eor
       4928;2025022315;    3;  12.5;  58.0;eor
       4928;2025022316;    3;  12.5;  59.0;eor
       4928;2025022317;    3;  11.2;  66.0;eor
       4928;2025022318;    3;  10.1;  69.0;eor
       4928;2025022319;    3;   9.6;  70.0;eor
       4928;2025022320;    3;   8.3;  77.0;eor
       4928;2025022321;    3;   7.5;  79.0;eor
       4928;2025022322;    3;   6.6;  83.0;eor
       4928;2025022323;    3;   6.0;  85.0;eor
       4928;2025022400;    3;   5.9;  84.0;eor
       4928;2025022401;    3;   4.7;  89.0;eor
       4928;2025022402;    3;   3.9;  92.0;eor
       4928;2025022403;    3;   3.7;  92.0;eor
       4928;2025022404;    3;   3.4;  93.0;eor
       4928;2025022405;    3;   2.8;  94.0;eor
       4928;2025022406;    3;   3.6;  94.0;eor
       4928;2025022407;    3;   4.2;  92.0;eor
       4928;2025022408;    3;   5.0;  88.0;eor
       4928;2025022409;    3;   6.8;  81.0;eor
       4928;2025022410;    3;   8.2;  76.0;eor
       4928;2025022411;    3;   9.4;  73.0;eor
       4928;2025022412;    3;  10.3;  70.0;eor
       4928;2025022413;    3;  11.1;  69.0;eor
       4928;2025022414;    3;  12.6;  63.0;eor
       4928;2025022415;    3;  12.8;  63.0;eor
       4928;2025022416;    3;  12.0;  68.0;eor
       4928;2025022417;    3;  11.6;  70.0;eor
       4928;2025022418;    3;  11.1;  72.0;eor
       4928;2025022419;    3;  10.8;  73.0;eor
       4928;2025022420;    3;  11.2;  68.0;eor
       4928;2025022421;    3;  11.3;  68.0;eor
       4928;2025022422;    3;  10.8;  70.0;eor
       4928;2025022423;    3;  10.1;  76.0;eor
       4928;2025022500;    3;   9.8;  77.0;eor
       4928;2025022501;    3;   9.5;  79.0;eor
       4928;2025022502;    3;   8.5;  89.0;eor
       4928;2025022503;    3;   8.2;  91.0;eor
       4928;2025022504;    3;   8.4;  88.0;eor
       4928;2025022505;    3;   8.5;  85.0;eor
       4928;2025022506;    3;   7.8;  90.0;eor
       4928;2025022507;    3;   8.2;  89.0;eor
       4928;2025022508;    3;   8.2;  90.0;eor
       4928;2025022509;    3;   9.5;  83.0;eor
       4928;2025022510;    3;  10.8;  75.0;eor
       4928;2025022511;    3;  11.4;  68.0;eor
       4928;2025022512;    3;  10.9;  75.0;eor
       4928;2025022513;    3;   9.7;  87.0;eor
       4928;2025022514;    3;   9.7;  86.0;eor
       4928;2025022515;    3;   9.4;  90.0;eor
       4928;2025022516;    3;   9.4;  90.0;eor
       4928;2025022517;    3;   9.2;  91.0;eor
       4928;2025022518;    3;   8.9;  88.0;eor
       4928;2025022519;    3;   8.5;  88.0;eor
       4928;2025022520;    3;   7.9;  91.0;eor
       4928;2025022521;    3;   8.2;  80.0;eor
       4928;2025022522;    3;   7.4;  80.0;eor
       4928;2025022523;    3;   6.6;  85.0;eor
       4928;2025022600;    3;   6.7;  79.0;eor
       4928;2025022601;    3;   5.8;  86.0;eor
       4928;2025022602;    3;   5.9;  78.0;eor
       4928;2025022603;    3;   5.6;  78.0;eor
       4928;2025022604;    3;   5.2;  79.0;eor
       4928;2025022605;    3;   5.0;  78.0;eor
       4928;2025022606;    3;   4.9;  78.0;eor
       4928;2025022607;    3;   4.7;  80.0;eor
       4928;2025022608;    3;   5.1;  78.0;eor
       4928;2025022609;    3;   5.3;  82.0;eor
       4928;2025022610;    3;   5.4;  86.0;eor
       4928;2025022611;    3;   6.1;  84.0;eor
       4928;2025022612;    3;   6.6;  78.0;eor
       4928;2025022613;    3;   6.5;  76.0;eor
       4928;2025022614;    3;   6.7;  73.0;eor
       4928;2025022615;    3;   7.2;  70.0;eor
       4928;2025022616;    3;   7.0;  69.0;eor
       4928;2025022617;    3;   6.8;  69.0;eor
       4928;2025022618;    3;   6.1;  70.0;eor
       4928;2025022619;    3;   5.3;  73.0;eor
       4928;2025022620;    3;   4.9;  75.0;eor
       4928;2025022621;    3;   4.9;  75.0;eor
       4928;2025022622;    3;   4.9;  75.0;eor
